product_id,product_name,aisle_id,department_id
6630,Home Style French Toast,52,1
6631,No Pulp Calcium & Vitamin D Pure Orange Juice,31,7
6634,Alcohol Free Witch Hazel Toner Unscented w/ Aloe,109,11
6635,Toilet Paper Double Rolls,54,17
6636,Organic Power Blend Mixed Vegetables,116,1
6638,Organic Brown Rice Crisps Cereal,121,14
6644,Mozzarella Di Bufala,21,16
6646,Garlic & Parmesan Plentils,107,19
6647,Navel Orange,24,4
6649,Organic Oil Canola,19,13
6651,Organic Spelt English Muffins,93,3
6652,ECOS Dishmate Free & Clear Dish Liquid,74,17
6655,Almond Milk Vanilla Frozen Dessert Sandwich,37,1
6656,Organic California Style Sprouted Bread,112,3
6661,Sweet Spirulina Sprouted Bar,3,19
6663,Pompelmo Sparkling Grapefruit Beverage,77,7
6664,Organic Whole Peeled Plum Tomatoes,81,15
6665,White Grapefruit Dish Soap,74,17
6666,Sparkling Vanilla Bean,77,7
6667,9oz Paper Cold Cups,111,17
6669,Breakfast Scramble Wrap,52,1
6670,Medium Cheddar Cheese Slices,21,16
6673,White Hamburger Buns,43,3
6676,Fish Oil,47,11
6679,Organic 2nd Foods Apples Blueberries & Spinach Baby Food,92,18
6680,Potato Gnocchi,4,9
6682,California Apricots,117,19
6686,Beddar with Cheddar Smoked Sausage,106,12
6687,Chunky Mushroom Swiss Burger Soup,69,15
6689,Complete Clean Power Toilet Bowl Cleaner Value Pack,114,17
6690,Assorted Bites,45,19
6691,Hard Boiled Eggs Peeled & Ready To Eat,86,16
6692,Lightly Seasoned Chick'n Scallopini,42,1
6693,Classic Decaf Medium Roast Ground Coffee,26,7
6694,Spicy Orange Tofu,66,6
6698,Chocolate Chip Muffin & Quick Bread Mix,105,13
6699,Salted Caramel High Protein,65,11
6701,Chips Ahoy! Brownie Filled Chocolate Chip Chewy Cookies,61,19
6704,Coconut Oil,19,13
6708,Orange Navel,24,4
6711,Chocolate Butterfinger Butterfinger Fudge Frozen Dairy Dessert Cones,37,1
6713,Organic Super Tampons No Applicator,126,11
6714,Aged Coupole Goat Cheese,2,16
6715,Grinder Sea Salt,104,13
6716,Children's Pain and Fever Grape Splash Liquid,11,11
6718,Fire Roasted Veggie Crackers,78,19
6719,Mini Babybel White Cheddar Cheese,21,16
6721,Organic Mushroom Broth,69,15
6722,Roasted Jalapeno Tortilla Chips,107,19
6723,Palmiers Petite,61,19
6724,Dark Chocolate Cocoa Roast Almonds 100 Calorie,117,19
6725,Day/Night Cold Formula Effervescent Tablets Multi-Symptom Relief,11,11
6727,Fresh High Endurance Deodorant,80,11
6729,Cookie Tray,8,3
6730,Buffalo Style  Boneless Chicken Bites,129,1
6731,Ultra Sensitive Hydra Gel Men's Shave Gel,55,11
6734,Black And White Cold Brew Coffee With Almondmilk,26,7
6735,Applesauce On The Go Apple Cinnamon Pouches,99,15
6737,Chocolate Creme Cake,8,3
6739,Smooth Metamucil Psyllium Fiber Supplement by Meta Orange Smooth Powder 30.4 oz 72 doses Laxative,70,11
6740,Organic Braeburn Apple,24,4
6742,Graduates Vanilla Wheat Lil' Biscuits,92,18
6744,Shikakai Soap Organic Hand & Body Spearmint Peppermint,25,11
6747,Sea Minerals Foaming Hand Wash,127,11
6748,Original Recipe Tapioca Pudding,71,16
6749,Clasico Dark Roasted Sticks,26,7
6750,Cheese Ravioli with Sauce Bowls,38,1
6753,Rippled Red Heirloom Potato Chips,100,21
6757,Beer Lager,27,5
6758,Hearts Of Palm,81,15
6760,Organic Iced Green Tea,94,7
6765,Flat Fillets Anchovies,95,15
6767,Organic Berry Goodness Juice,31,7
6769,Breaded Vegan Fish Fillets,42,1
6772,Totopos Chips,107,19
6774,Brown Fertile Large Grade AA Eggs,86,16
6777,Original Gluten Free Rice Thins,78,19
6778,Soup Golden Quinoa and Kale,1,20
6779,Traditional Favorites Italian Sausage with Peppers & Onions Pasta Sauce,9,9
6780,Blood Builder,47,11
6781,Gala (3 Lb),24,4
6782,2-In-1 Ocean Charge Shampoo & Conditioner,22,11
6788,Antimo Caputo Flour,17,13
6789,Whole Mushrooms,123,4
6790,Lite Luncheon Meat,95,15
6793,Mozzarella Sticks,129,1
6794,Thin Regular Liners,126,11
6795,Organic Garlic Granules,104,13
6799,Revive Zero Vitamin Water,64,7
6801,Family Pack Bites Juicy Red & Green Apple Mixed,123,4
6806,Iced Gingerbread Energy Bar,3,19
6808,Organic Spinach & Cheese Tortellini,12,9
6809,Berry Bunnies Cereal Organic,121,14
6813,Ultra Strong Bathroom Tissue,54,17
6814,Steamers Tuscan Seasoned Broccoli,116,1
6815,Orzo No. 74 Macaroni,131,9
6818,Watermelon/Mixed Berry Variety Pack Low-Fat Greek Yogurt,120,16
6819,Training Pants Disney Cool & Learn 3T-4T,56,18
6820,Soft Eating Liquorice Blueberry Pomegranate,98,7
6822,Organic Iced Black Coffee,26,7
6825,Breakfast Veggie Bacon Strips,42,1
6829,Quest Bar Chocolate Chip Cookie Dough Protein Bar,3,19
6831,For Tots Fruit Punch,92,18
6833,Udo's Choice Super 8 Probiotic Capsules,47,11
6835,Premium Mango Fruit Snack Pack,50,19
6837,Raw Almond Nut Butter,88,13
6838,Fresh Scent Clumping Cat Litter,41,8
6839,Portabella Veggie Burgers,42,1
6841,Kids Berry Probiotic Chewables,70,11
6844,Organic Unsulphured Molasses,29,13
6845,Tomatoes Medley Mix,83,4
6846,Diet Pepsi Pack,77,7
6847,Magnesium Supplement Raspberry-Lemon Flavor,6,2
6848,Party Tumblers,111,17
6849,Bone In Beef Rib Steak,122,12
6850,Free & Clear Unscented Laundry Detergent Packs,75,17
6851,Brown Rice & Wheat Roasted Red Pepper & Red Bean Crackers,78,19
6852,4% Milkfat Cottage Cheese Small Curd 22 OZ,108,16
6857,Pasta Sauce Cherry Tomato Marinara,9,9
6858,Classic Britannia Crisps,78,19
6860,Organic Balsamic Vinaigrette,89,13
6862,Soothing Hydro Serum Facial Mask,132,11
6863,Salted Peanut Butter With Chocolate Flecks Ice Cream,37,1
6865,French Roast Dark Roast Ground Coffee,26,7
6867,Lunchables Turkey & American Cheese Cracker Stackers,13,20
6869,Cinnamon Raisin Bagel Thins,93,3
6870,Fresh Pressed Coconut Oil,19,13
6871,Smoked Gouda,2,16
6873,Organic Iceberg Lettuce,83,4
6876,Sheer Blonde Highlight Activating Brightening Shampoo,22,11
6878,Red Blend,28,5
6880,for Tots Apple White Grape Juice,98,7
6881,Ranch Single Serve Tuna Creations,95,15
6884,Crunchy Honey Roasted Granola,57,14
6887,Southwestern Egg Substitute,86,16
6888,Buffalo Chicken Mac & Cheese,13,20
6889,Whole Natural Almonds,117,19
6890,Red Wine Vinegar,19,13
6891,Apple Peach Oatmeal Stage 2,92,18
6892,Organic Banana Vanilla Smooth And Creamy Low Fat Yogurt,120,16
6893,Apple Pear & Peach Squeezable Fruit,92,18
6897,Dolmas with Raisins & Pine Nuts,110,13
6898,Green Tea Organic,94,7
6899,Boneless Skinless Chicken Breasts with Rib Meat,35,12
6901,Raisin Bran,121,14
6902,Caramel Fudge High Protein Bar,3,19
6903,Turkey Breast Smoked Black Forest,96,20
6904,Toasted Sesame Seeds,104,13
6907,Chips Ahoy! White Fudge Chunky Chocolate Chunk Cookies,61,19
6908,Naturals Flushable Moist Refill Wipes,54,17
6910,Bacon Egg & Cheese Frozen Sandwiches,129,1
6911,Premium Dinner Napkins 3-Ply,54,17
6918,Black Raspberry,115,7
6920,Cave-Aged Kaltbach Gruyere Cheese,2,16
6926,Ranger India Pale Ale Bottles,27,5
6927,Mixed Fruit Salad,123,4
6928,Apple Pineapple Bar,3,19
6933,Strained Whole-Milk Yogurt Blueberry,120,16
6934,Chubby Hubby Ice Cream,37,1
6935,Liv A Littles Chicken Cat & Dog Treats,40,8
6936,Day Time Fractional IPA,27,5
6937,American Yellow Shingle Pack Slices Cheese,21,16
6948,Organic Original Almond Milk,91,16
6949,Creamy Broth with Mackerel & Vegetables Cat Food,41,8
6951,Gf Parmesan Organic Otg,107,19
6962,Organic Whole Milk Plain Kefir,84,16
6966,Fruit Naturals No Sugar Added Red Grapefruit in Artificially Sweetened Water Fruit,99,15
6970,Organic Chocolate Chip Cookie Dough Ice Cream,37,1
6971,Hemp Vanilla Unsweetened Non-Dairy Beverage,91,16
6972,Mayo Made With Avocado Oil,72,13
6974,Chicken & vegetable dumplings with rice in an Asian-style dipping sauce. Asian-Style Pot Stickers,38,1
6975,World Cuisine Certified Halal Chicken Tikka Masala With Basmati Rice,38,1
6978,Matzo Meal,33,6
6979,S'mores,3,19
6980,Toma,2,16
6981,Vanilla Snakaroons,61,19
6982,Juice Drink Fruit & Vegetable Lavenade,98,7
6984,Proactive Health Hairball Care Adult Cat Food,41,8
6985,Alfredo Sauce,9,9
6987,Passion Herbal Infusion Caffeine Free Tea Bags,94,7
6989,Nutritive Solutions Cool Moisture,22,11
6991,Crunchy Oats 'n Honey Granola,48,14
6992,Cherries,99,15
6994,Extra Strong 30 Gallon Large Trash Bags,60,17
6998,Milk Chocolate Candy Bar,45,19
6999,Organic Fresh Pressed Pure Lemon Juice,98,7
7001,Granola Homestyle Double Chocolate Chunk,57,14
7004,Recolte Wine,6,2
7006,Original Alcohol Free Witch Hazel With Aloe Vera,109,11
7007,Raw Organic Chia Seeds,117,19
7008,Filled Twists Sweet & Sour Cherry Kick Citrus Punch Candy,45,19
7009,Bluebell Hand Soap,25,11
7010,Organic White Basmati Rice,63,9
7013,100 % Recycled Paper Towels,54,17
7014,Dishwasher Gel Free & Clear,74,17
7018,Pasta Sauce Vodka Sauce,9,9
7019,Gooey Bites w/ Frosting,52,1
7020,90 Minute Imperial Ipa,27,5
7021,Organic Tomato Paste,81,15
7026,Sparkling Mineral Water Natural Lemon Flavor,115,7
7028,Dora and Friends Fruit Snacks,50,19
7029,Cold Brew Coffee With Milk Chocolate,26,7
7031,Fruit Tray,123,4
7035,Peanut Butter Ice Cream Cup,100,21
7039,HE Turbo Clean Plus Bleach Alternative Liquid Laundry Detergent,75,17
7041,Pecorino Romano,2,16
7042,Rutabagas,83,4
7043,Wheat Hot Dog Buns,43,3
7044,Foaming Watermelon Scent Hand Soap,25,11
7048,Chia Kombucha,31,7
7049,Nutrient Enhanced Water,115,7
7050,Pork Carnitas Burrito,38,1
7051,Happy Tot Banana Peach Prune & Coconut Organic Superfoods,92,18
7053,Lime Beer,27,5
7054,Low Fat Plain Yogurt,120,16
7057,6-18 Months Ultra Soft Toothbrush,102,18
7058,Vidalia Onions,83,4
7060,Coconut & Chia Greek Yogurt,120,16
7064,IPA Black Back In Black,27,5
7065,Pickles Whole Sweet,110,13
7067,Juice Watermelon + Peach Comfort,31,7
7069,Activia Light Strawberry Blueberry Yogurt,120,16
7070,Guacamole Seasoning Mix,5,13
7072,Green with Honey Iced Tea,94,7
7076,Grain Free Chicken Formula Cat Food,41,8
7079,Organic Alfalfa Sprouts,83,4
7084,Toddler Cheddar & Leeks Multigrain Wheels Organic Snack,92,18
7087,Corn Flour,17,13
7088,Organic Cheddar Bunnies,78,19
7089,Jojoba Oil,19,13
7090,Ciabatta,112,3
7091,Peanut Butter Pretzel Mojo,3,19
7092,Melatonin NutraSpray Sublingual Orange Flavor,6,2
7095,Vanilla Bean Tea Bags,94,7
7099,Sleepytime Vanilla Caffeine Free Herbal Tea Bags,94,7
7103,Country Honey Whole Wheat Bread,112,3
7104,Vanilla Ice Cream in wafer cups,37,1
7109,Multivitamin Supplement Tablets for Women 50+,47,11
7113,Dishmate Lavender DIsh Liquid,74,17
7114,Recharge Thirst Quencher With Electrolytes Grape,98,7
7116,Large Enriched Bread,112,3
7118,Chocolate Chip Energy Bars,3,19
7120,Organic Whole Wheat Sourdough Bread,112,3
7121,Chocolate Covered Banana Bites,37,1
7123,Toilet Bowl Cleaner Clinging Bleach Gel,114,17
7125,French Fries,52,1
7126,Original Ground Coffee,26,7
7128,Les Petites Fromage Garlic & Herb,2,16
7130,Free Range Jumbo Eggss,86,16
7131,Light Semisoft Cheese,21,16
7134,Sea Salt Potato Tomato & Spinach Garden Veggie Sticks,107,19
7135,Cream Of Chicken Family Size,69,15
7139,Sooo Good Light Roast Coffee,26,7
7146,Green Tea,94,7
7147,Classic Baby Creamers Potatoes,83,4
7150,Organic Raw Honey,29,13
7153,Garlic And Herb,2,16
7155,Apple Kombucha,100,21
7156,Traditional Plain Greek Yogurt,120,16
7157,Delicate Wafers Layered with Chocolate Creme and Covered in a Milk Chocolatey Coating Milk Chocolate Candy,45,19
7158,Light Vanilla Almond Milk,91,16
7160,Clear Cups,111,17
7161,H-35 Medium Brown Men's Hair Color,22,11
7162,1/2 Caff Classic Medium Roast,26,7
7164,Green Tea Lemon Ginger Organic Tea,94,7
7165,Clear Plastic Wrap,85,17
7166,Homemade Style Pizza Sauce,9,9
7170,Dark Magic Extra Bold Dark Roast Coffee K Cups,26,7
7173,Organic Ville Organic Pasta Sauce Marinara,9,9
7175,Organic Whipped Naturally Buttery Spread,91,16
7177,Mini Babybel Mozzarella Cheese,21,16
7179,Chopped Pecans,117,19
7180,Honey Stix,29,13
7185,Rosemary Mini Croccantini,78,19
7186,Sticky White Rice Family Style Side Dish,129,1
7189,Medium Square Containers & Lids,85,17
7196,Acidophilus Active Cultures Pearl Capsules,70,11
7197,Organic Strawberry Je Ne Sais Quoi Ice Cream,37,1
7200,Vienna Sausage In Chicken Broth,95,15
7202,Assorted Candy,45,19
7205,Coconut Vanilla Creme Miracle Tart,61,19
7206,Cilantro Avocado Yogurt Dressing,89,13
7212,Organic Quinoa Fusilli Pasta Gluten Free,131,9
7213,Free & Clear Laundry Detergent 3x Concentrated HE,75,17
7217,Sweet Dreams Whole Grain Enrobed in Dark Chocolate Organic Rice Cakes,78,19
7225,Organic Mint Galactica Non-Dairy Frozen Dessert,37,1
7228,Organic Italian Dressing,89,13
7229,Frappuccino Mocha,26,7
7230,Ramen Noodle Soup Beef Flavor Family Pack,4,9
7233,Pleasure Pack Lubricated Ultra Fine Latex Condoms,6,2
7234,Light & Fit Crunch Strawberry Cheesecake Yogurt,120,16
7235,Stevia Plus Powder,17,13
7236,Organic Peanut Powder Original,88,13
7238,Organic Whole Grain Rosemary Blend Quinoa & Rice,63,9
7239,Cotto Salami,96,20
7240,Quick Grits Potato Crisps Stax,107,19
7241,Vegan Cheddar Mac & Cheese,4,9
7242,Ultimate Flora Mega Potent 150 Billion Probiotic Vegetabe Capsules,70,11
7243,G Series Perform Lemon-Lime Sports Drink,64,7
7244,Sliced Mangos,123,4
7246,Good & Clean - Daily Detox Foaming Cleanser,109,11
7247,Organic Boneless Skinless Chicken Thighs,49,12
7249,Crunchy Rice Rollers,78,19
7250,Slow Churned No Sugar Added Vanilla Ice Cream,37,1
7251,Erewhon Organic 100% Whole Grain Honey Rice Twice Cereal,121,14
7252,Deep Green Blends Kale,32,4
7253,Multipack Flavor Mix,107,19
7254,Plain Cashews,117,19
7255,Milk Chocolate Covered Pretzels,45,19
7258,Non-Fat Strawberry Icelandic Yogurt,120,16
7259,Bistro Style Oven Roasted Turkey Breast,96,20
7260,Milk Chocolate Almond Bar,45,19
7261,Elderflower Liqueur,124,5
7264,Organic Whole O's Cereal,121,14
7267,Sugar Free Rosemary & Roasted Garlic Vinaigrette,89,13
7274,Cheese & Pepperoni Mini Bagels,129,1
7276,Berry Blend Dried Fruit,117,19
7277,Parmesan Cheese Breadstick,78,19
7279,Greek Yogurt Flip Carrot Cake Creation,100,21
7282,Tidy Cats 24/7 Performance Cat Litter,41,8
7283,Sprouted Wheat Bread,112,3
7284,Sport Plant-Based Berry Flavor Performance Protein Drink Mix,65,11
7285,Mr Pita Plain Pita Bread,128,3
7286,Broccoli Crowns,83,4
7287,Meatless & Soy-Free Vegan Burgers 4 Count,42,1
7289,Invisible Dry Antiperspirant/Deodorant Shower Fresh,80,11
7294,SportsDrink Orange Flavored,98,7
7295,Pop-Tarts Frosted Brown Sugar Cinnamon Toaster Pastries,48,14
7297,Advance White Extreme Whitening Baking Soda & Peroxide Twin Pack Toothpaste,20,11
7298,Adobo Seasoning,104,13
7299,Primordial Himalayan Sea Salt,10,17
7300,Everyday Soak Proof Foam Plates,111,17
7301,Diet Cranberry Pomegranate Juice,98,7
7303,Unsweet Blackberry Sparkling Water,115,7
7304,Vanilla Maple Frozen Dessert,37,1
7306,Oats & Peanut Butter Chewy Bars,48,14
7308,Organic Hazelnut Spread,88,13
7310,Organic Chocolate Coconut Milk,100,21
7311,Hot Cinnamon Sunset Black Tea,94,7
7312,Aloe Vera Juice Whole Leaf Dietary Supplement,47,11
7313,Slow Roasted Pumpkin Seeds Chili Lime,117,19
7314,Organic Quick Rolled Oats,68,10
7315,Gluten Free Sprouted Seed Bread,112,3
7316,Lemon Furniture Polish,114,17
7317,Sriracha Popcorn,23,19
7318,Sourdough Rye Thin Crispbread,78,19
7321,Beyond Salmon & Sweet Potato Dog Food,40,8
7324,Gluten Free Breaded Chicken Patties,34,1
7325,Dark Blackout Organic Chocolate,45,19
7326,Sliced Cooked Ham,96,20
7327,Cut Crystal 10\" Plastic Plates,111,17
7328,Pet High Traffic Area Foam Easy Clean Pro Refill Cleaner,114,17
7330,Multi Grain English Muffins,43,3
7331,Protein Energy Bar Original French Vanilla Creme,3,19
7332,Sliced Buns,43,3
7333,Garden Herb Triscuit Crackers,78,19
7337,Supremo Pork Chorizo 12 Oz.,106,12
7338,Island Mango Premium Fruit Snacks,50,19
7343,Assorted Sheer Strip Bandages,118,11
7344,Zucchini Soufflé,38,1
7345,Parmigiano Reggiano Cheese,2,16
7346,Sparkling Lemon Seltzer,115,7
7347,Kiwi Beet & Pear Strawberry Pouch,92,18
7348,Wellbites Chicken And Venison Recipe,40,8
7349,Bread Sliced Extra Sourdough,112,3
7350,Natural Lime Flavor Sparkling Mineral Water,115,7
7351,Multi-Cat Extra Strength Clumping Unscented Cat Litter,41,8
7352,Baci Dark Chocolate with Whole and Chopped Hazelnuts,45,19
7353,Dill Sea Salt & Olive Oil Crackers,78,19
7354,Original Potato Popped Chip Snack,107,19
7356,Whole Wheat Pastry Flour,17,13
7358,Verde Salsa,30,6
7361,Herb Crackers,78,19
7363,Lean Smoked Ham,96,20
7364,Red Mild Enchilada Sauce,30,6
7366,Lattice Cherry Pie,119,1
7369,Organic Selled Edamame,116,1
7371,Chocolate Chip Cookie Dough Bar,3,19
7372,Albacore Solid White Tuna,95,15
7373,Facial Moisturizing Lotion PM,73,11
7376,Stainlifters Small & Mighty Super Concentrated Liquid Laundry Detergent,75,17
7379,French Beans,123,4
7380,Chicken Sausage Smoked Pineapple & Bacon,106,12
7381,Dark Chocolate Frozen Dessert bars,37,1
7383,Click Regular Unscented Tampons,126,11
7384,Lump Crab Meat,95,15
7385,Crispy Crunchy Chickpeas for Snacking & Topping Sea Salt Lightly Dusted With Coarse Salt,50,19
7387,Smooth as Silk Shampoo,22,11
7388,Salsa Roja Hot,67,20
7389,Premium Diet Black Cherry Soda,77,7
7390,Simply Bake Roasted Garlic & Butter Salmon Fillets,34,1
7391,Beef Bologna,96,20
7393,Santa Cruz Sourdough,112,3
7394,Shiitake Sesame Vinaigrette,89,13
7396,Exhilarations White Lavender & Sandalwood Fabric Softeners,75,17
7398,Indian Samosa Wrap,38,1
7400,The Original Ranch Buttermilk Recipe Salad Dressing And Seasoning Mix,89,13
7401,Raw Chocolate Cacao Nibs,117,19
7403,Squeezable Pouches Apple Sauce,99,15
7405,Rising Crust Sausage & Pepperoni Pizza,79,1
7406,Club Minis Crackers Original,78,19
7407,Freshmates Double Pack Adult Flushable Wipes,54,17
7408,Black Olives Organic Pitted,110,13
7410,Steamers Chicken Fettuccine Alfredo,38,1
7411,Chicken & Dumplings Organic Soup,69,15
7412,Gluten-Free Red Hot Blues Made with Organic Blue  Corn Tortilla Chips,107,19
7413,Chocolate Peppermint Stick Bar,3,19
7414,Wheat Hamburger Buns,43,3
7419,Sweet Red Grape Tomatoes,83,4
7423,White Chocolate Raspberry Protein Bar,3,19
7427,Extra Aged Gouda Cheese,2,16
7430,Lemon Curd Pot De Creme,71,16
7434,Antibacterial All Purpose Disinfecting Cleaner,34,1
7436,Vitamin D3 Cholecalciferol 5000 IU,47,11
7437,Febreze Meadows & Rain Scent Multi Purpose Cleaner,114,17
7438,Medicated Lip Ointment,73,11
7443,Classic Recipe Milk Chocolate Bar,45,19
7446,Chocolate Flavored Milk Powder,90,7
7447,Coffee Filters Basket Style 8 to 12 Cup,87,17
7449,Fish & Chips,38,1
7450,Frozen Concentrated Original Orange Juice,113,1
7451,Reduced Sodium Aluminum-Free Baking Powder,17,13
7452,Base Peanut Butter Chocolate Protein Bar,3,19
7456,Organic Poblano Pepper,100,21
7461,Pinto Beans No Salt Added,59,15
7468,Slow Churned Light Vanilla Bean Ice Cream,37,1
7469,Whole Grain White Sesame Seed Hamburger Buns,43,3
7471,Pickles Okra Crisp Hot,110,13
7472,100% Pure Olive Oil,19,13
7474,Organic Shallot,83,4
7478,Hoisen Sauce,66,6
7480,Popcorn Vegan Buttery Flavor,23,19
7483,Chive & Onion Cream Cheese Spread,108,16
7484,Southern Butter Pecan Gelato,37,1
7485,Garlic Hummus,67,20
7489,Swaddlers Size 4 Giant Pack Diapers,82,18
7490,Thai Chile Pepper,100,21
7492,Cultured Buttermilk,84,16
7493,Mediterranean Thin Crust Pizza,79,1
7494,0% Fat Black Cherry Greek Yogurt y,120,16
7495,Volumizing Dry Shampoo,22,11
7500,Organic Vanilla Extract,17,13
7501,Original Seasoned Salt,5,13
7503,Whole Almonds,117,19
7505,Marvel Avengers Assemble Ice Pops,37,1
7506,Ravioli With Mushroom,100,21
7508,Organic Decaf Black Tea,94,7
7509,Vanilla Almond Milk,91,16
7510,Organic Pure Icelandic Nonfat Yogurt,120,16
7511,Original Strawberry Kiwi Low Fat Yogurt,120,16
7512,2nd Foods Ham & Ham Gravy,92,18
7513,Round Toothpicks,111,17
7515,Spinach And Ricotta Ravioli,2,16
7518,Chicken Flavored Bone 4 Inch Dog Chew,40,8
7519,Meatless Country Potato Sausage,106,12
7520,Tempeh Organic Soy Cake,14,20
7521,New Orleans Iced Coffee,26,7
7524,Complete Mix Cheese Garlic,105,13
7528,Mushroom Pieces & Stems,81,15
7529,Halloween Variety Bag,100,21
7533,Low-Fat Strawberry Banana on the Bottom Greek Yogurt,120,16
7535,Clean Comfort Body and Face Wash Pump,127,11
7537,Guava,24,4
7538,Doubleshot Light Espresso and Cream Coffee Drink,26,7
7539,Organic Chewy Chocolate Banana Bites,117,19
7542,Ready to Serve Brown & Wild 4.4 Oz Rice,4,9
7547,Blueberry Mini Muffins,93,3
7548,Chipotle Chile Pepper,104,13
7549,Superfruit Slam Meal Bar,3,19
7552,Organic Capellini Whole Wheat Pasta,131,9
7553,Sliced White Bread,112,3
7554,Organic Maca Mocha Elixir,31,7
7556,Milk Chocolate with Butter Biscuit,45,19
7557,Natural Monterey Jack Cheese,21,16
7559,Cinnamon Rolls with Icing,105,13
7561,Cinnamon Chex Cereal,85,17
7562,Asian Vegetable Ramen,66,6
7563,Milk Chocolate Pretzels,45,19
7565,Fresh Frozen Vegetables Asparagus Spears,116,1
7567,White Meat Chicken Taquitos,129,1
7569,Sweet Cream Unsalted Sweet Butter Sticks,36,16
7570,Original Cafe Mix Granola,57,14
7571,Vegetarian Vegetable Condensed Soup,69,15
7574,5 Cobalt Cooling Peppermint Sugar Free Gum,46,19
7577,Hakata Noodle Ramen,69,15
7578,Quince,83,4
7579,Italian Sausage & Peppers Pasta Sauce,9,9
